gender_M,gender_F,user_id,zip_code,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_1,age_18,age_25,age_35,age_45,age_50,age_56,user_avg_rating_Action,user_avg_rating_Adventure,user_avg_rating_Animation,user_avg_rating_Children,user_avg_rating_Comedy,user_avg_rating_Crime,user_avg_rating_Documentary,user_avg_rating_Drama,user_avg_rating_Fantasy,user_avg_rating_Film-Noir,user_avg_rating_Horror,user_avg_rating_Musical,user_avg_rating_Mystery,user_avg_rating_Romance,user_avg_rating_Sci-Fi,user_avg_rating_Thriller,user_avg_rating_War,user_avg_rating_Western
1,0,2530,42420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.7278461401317626,2.4458202583072923,0.0,0.0,3.47119588532843,4.173505558892067,0.0,4.3621624455093135,0.0,0.0,2.2559418195298675,0.0,0.0,1.7470144702194945,2.7952231523511912,3.89070511021083,0.0,0.0
0,1,2531,52003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.782337039261378,2.0964173642633934,0.0,0.0,3.5806580675199835,0.0,0.0,3.7497460172381594,0.0,2.2559418195298675,0.0,3.3388044471136538,1.804753455623894,3.8571426621052196,1.3535650917179205,4.0917692101976435,2.2559418195298675,0.0
0,1,2532,37917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3535650917179205,2.50410333533524,0.0,0.0,1.804753455623894,0.0,0.0,4.148147765954335,0.0,0.0,0.0,0.0,0.0,2.7952231523511912,1.3535650917179205,4.3621624455093135,3.3388044471136538,1.3535650917179205
0,1,2533,49423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.070513040180129,4.124720618961975,4.091052293422792,4.111027246485976,3.7906976744186047,0.0,0.0,4.145833333332045,3.8952718549659298,0.0,0.0,3.3388044471136538,2.7952231523511912,3.9166666666666656,4.377043248987183,4.080732610315164,3.8952718549659298,2.4458202583072923
0,1,2534,37922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2559418195298675,2.2559418195298675,1.6694022235568269,1.112934815704551,3.4117647011685475,3.0605707431875158,2.2559418195298675,3.4141158318213796,0.0,0.0,0.0,2.500525628454116,0.0,2.5938034068072198,0.902376727811947,3.3388044471136538,0.0,0.0
0,1,2535,03431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7952231523511912,2.2559418195298675,0.0,3.494028940438989,3.6052631574428573,3.0605707431875158,0.0,4.357142857093314,0.0,1.3535650917179205,0.4511883639059735,2.2559418195298675,1.3535650917179205,4.663182599560909,2.2559418195298675,2.4458202583072923,3.8952718549659298,0.0
1,0,2536,37830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.660596208569981,1.3535650917179205,0.0,0.0,3.1276595744663145,2.50410333533524,0.0,3.4704592324233907,1.3535650917179205,0.0,0.0,1.3535650917179205,2.4458202583072923,3.4704592324233907,2.0964173642633934,3.0406813812228357,1.804753455623894,1.3535650917179205
1,0,2537,37620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.32,3.121951219447513,2.937301046836558,2.555555555550752,2.691842900302115,3.4888888888823315,0.902376727811947,3.448717948717949,2.9993253980274637,3.8695612873390903,3.172413705066325,2.758620613101152,3.666654302610808,3.0128205128205128,3.4146341462707177,3.6029411764705883,3.473684210090928,3.124788347698466
1,0,2538,37923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8445779423885393,3.7999766519930573,0.0,1.804753455623894,2.782337039261378,1.804753455623894,0.0,3.4207665538756897,1.804753455623894,0.0,0.0,0.0,0.0,2.782337039261378,3.1824871634870564,3.800851726528544,3.864448698519997,2.4458202583072923
1,0,2539,32444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.794871794610755,3.5706254738422185,0.0,0.0,2.7952231523511912,3.6108091402021167,0.0,3.642037983319063,3.0605707431875158,0.0,3.6170381510397913,0.0,0.0,3.0605707431875158,3.932847921437259,4.080284774615794,3.96708101180392,1.804753455623894
0,1,2540,42420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8958333333321233,3.839998825335089,1.3535650917179205,3.242254258509025,3.8142857142857145,4.178571217280655,1.804753455623894,4.242718446601942,3.4207665538756897,4.0917692101976435,3.058709831966378,1.804753455623894,4.2150235750416645,4.285714285665555,3.818174752249973,3.9799999999996274,4.427575587564351,4.214930536061732
0,1,2541,49424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.599999945172073,3.449978802467381,1.7470144702194945,3.4999980491337075,3.3189655172413794,3.5406314224123303,0.0,3.514285711620986,3.4207665538756897,0.0,2.7278461401317626,2.0458846050988218,0.902376727811947,3.579710144927536,2.9959188958873564,3.719138448566175,2.8142983519414924,3.14462604639509
0,1,2542,37922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.091052293422792,3.6170381510397913,3.0605707431875158,3.4098076751647035,3.719138448566175,0.0,0.0,3.8431097301850476,0.0,0.0,2.2559418195298675,0.0,1.804753455623894,3.6108091402021167,4.052817823136281,2.7952231523511912,3.6170381510397913,0.0
0,1,2543,42420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.864448698519997,3.14462604639509,1.804753455623894,3.6170381510397913,4.0917692101976435,1.804753455623894,0.0,4.532773875554807,0.0,0.0,1.804753455623894,3.14462604639509,0.0,4.0917692101976435,2.7952231523511912,4.0917692101976435,3.8952718549659298,0.0
1,0,2544,52001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4210526315789473,3.5076923076923077,3.5999988987516462,3.551724039367733,3.716494845360825,3.716666666666666,3.8499763447824398,3.7177177177177176,3.5406314224123303,4.181810442940447,3.5853658535842534,3.947368420557873,3.8333332749517446,3.7777777777777777,3.4375,3.585858585858586,3.7894736842105208,3.769230136441931
1,0,2545,37830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3577002121997905,4.0917692101976435,0.0,3.0605707431875158,3.7676863835407683,1.804753455623894,0.0,4.413792980961843,0.902376727811947,0.0,0.0,2.0964173642633934,0.0,3.0406813812228357,4.180936899181399,4.3621624455093135,4.46296613827941,1.804753455623894
0,1,2546,37931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2076687947404703,3.6501058698770867,1.3976115761755956,2.50410333533524,3.2666666169153995,3.6639291853692852,2.4458202583072923,3.3846153846153846,1.7470144702194945,3.6501058698770867,2.6033969139963222,3.1824871634870564,3.6501058698770867,3.092315868252334,3.47119588532843,3.3157523518134164,3.3063370304541437,1.804753455623894
0,1,2547,37920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3832285893019147,3.830471421067889,3.14462604639509,3.14462604639509,3.951219512113259,4.374703686777853,1.804753455623894,4.319444444444445,1.804753455623894,4.368372146039897,1.804753455623894,3.800851726528544,4.496640363862305,3.9999754231505866,3.3472246037095577,4.238080947173532,4.26614011816923,3.242254258509025
0,1,2548,37919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.1761293700248,4.052817823136281,2.7952231523511912,3.14462604639509,3.96708101180392,1.3535650917179205,0.0,3.736800269504009,0.0,1.3535650917179205,3.4098076751647035,0.0,1.804753455623894,3.14462604639509,3.6170381510397913,3.789431259215333,3.6170381510397913,0.0
1,0,2549,37938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.937301046836558,3.058709831966378,0.0,0.0,3.7993027751210144,1.7470144702194945,0.0,2.9180288326581225,0.4511883639059735,0.0,0.0,0.0,1.3535650917179205,3.2307239675492623,2.1107237639561194,2.5938034068072198,1.804753455623894,2.2559418195298675
1,0,2550,37931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.896551616005377,3.749976959203675,1.804753455623894,2.0964173642633934,3.6247544833302205,3.760715138661241,0.0,3.7499999827980686,2.7952231523511912,3.4207665538756897,3.890332866511001,3.099282040471812,3.89070511021083,3.7848630022727514,4.229035736627393,4.075252618931851,3.7995310427444706,3.7497460172381594
1,0,2551,98133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1999803385204695,3.2727212162142627,3.2364431047327162,2.9999815673629397,3.3999999482180687,3.1824871634870564,0.0,3.284975435934841,3.1470588191813325,0.0,3.14462604639509,2.8506387948964083,0.0,3.719138448566175,3.1872841146524356,2.727368195615195,2.0964173642633934,0.0
0,1,2552,29369,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.724137827686555,3.9410299758028335,3.800851726528544,4.052817823136281,3.8064515810874187,2.5328685167473433,0.0,3.4285712552046395,3.9908943128549716,1.3535650917179205,0.0,3.9908943128549716,2.0964173642633934,3.8747375511460977,3.6639291853692852,3.5328972853588936,4.052817823136281,2.0964173642633934
1,0,2553,29369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.26614011816923,3.7285923972853787,0.0,0.0,0.0,0.0,0.0,3.89070511021083,0.0,0.0,2.4458202583072923,0.0,2.4458202583072923,3.0605707431875158,3.800851726528544,4.1665816687357875,1.804753455623894,0.0
1,0,2554,97405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.8142983519414924,3.0801415455835737,0.0,0.902376727811947,4.338994856660538,3.494028940438989,0.0,4.281249980361128,1.3976115761755956,0.0,0.902376727811947,0.0,0.0,4.203152213797858,2.273205116776469,3.864448698519997,4.377043248987183,1.804753455623894
1,0,2555,10522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5806451313618934,3.764565947035542,2.500525628454116,3.4098076751647035,3.380952380913938,3.521735553645689,0.0,3.765625,3.800851726528544,3.760715138661241,3.499212964365374,3.4098076751647035,3.172413705066325,3.3747714155143433,3.761892076704595,3.599999999864095,3.856275511749596,3.1824871634870564
1,0,2556,02430,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5912435817435282,1.7470144702194945,0.0,0.0,3.932847921437259,2.782337039261378,0.0,3.4687499840882134,0.0,2.4458202583072923,0.0,0.0,2.9551666518094093,3.719138448566175,2.0458846050988218,2.8142983519414924,3.3388044471136538,0.0
0,1,2557,02452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.404366971434476,1.6694022235568269,0.0,0.0,4.062224852008006,4.389093490422669,3.4098076751647035,3.733333333326317,0.0,1.804753455623894,1.7470144702194945,0.0,3.4207665538756897,3.3832285893019147,1.9476359274829649,3.1872841146524356,3.4098076751647035,1.3535650917179205
1,0,2558,53061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.631538290081361,4.052586207771953,0.0,3.491324367381668,3.68725025028419,1.804753455623894,0.0,3.0801415455835737,3.5995557247052883,0.0,2.7278461401317626,1.804753455623894,0.902376727811947,3.63712818684235,3.499999995164286,3.5910764921640013,2.50410333533524,1.3535650917179205
1,0,2559,53207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9571428571428573,3.8297872340403853,3.3388044471136538,3.642037983319063,3.7741935483870965,3.9130395040507655,0.0,3.9999999999996256,3.6665918684874925,2.7952231523511912,3.3329219673197112,0.0,3.6190354155639146,3.6799988742794607,3.82926829260359,3.823529411764706,4.238080947173532,2.4458202583072923
0,1,2560,84318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.14462604639509,2.2559418195298675,0.902376727811947,0.902376727811947,3.63712818684235,2.0964173642633934,0.0,4.263157894202503,0.0,0.0,0.4511883639059735,2.4458202583072923,0.0,4.834879983136028,0.4511883639059735,0.4511883639059735,4.546410233552938,3.494028940438989
1,0,2561,06460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.4288873323087787,2.4458202583072923,3.6170381510397913,3.89070511021083,3.595744680849028,3.6501058698770867,1.3535650917179205,3.9777777777703016,2.7952231523511912,0.0,0.0,1.804753455623894,3.14462604639509,3.5706254738422185,3.63712818684235,3.0406813812228357,3.89070511021083,1.804753455623894
1,0,2562,98021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9384615384615387,4.1428571397157965,4.022727272713496,3.9743589740855887,3.874999982224671,3.581818181818165,0.0,3.795454545441547,4.2150235750416645,3.6108091402021167,3.223253322090685,4.187216385915945,3.0406813812228357,3.96708101180392,4.03125,3.782608695648272,4.203152213797858,1.3535650917179205
1,0,2563,53132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.50410333533524,1.3535650917179205,0.0,0.0,1.9476359274829649,2.500525628454116,0.902376727811947,3.045448909532716,0.0,0.0,0.902376727811947,0.0,1.3535650917179205,2.4458202583072923,1.3535650917179205,3.2307239675492623,2.0964173642633934,1.3535650917179205
0,1,2564,43230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.666666665140821,3.5706254738422185,3.0801415455835737,3.2682751591498436,3.887096774193548,3.997013656766493,0.0,3.7352941124862546,2.0964173642633934,0.0,2.4458202583072923,3.3388044471136538,3.6108091402021167,3.793103343014084,3.595167166947302,3.6874999830847672,3.65858785752394,0.0
1,0,2565,34786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6727272727272555,3.474999999868814,3.789431259215333,3.3499999998735333,3.5390625,3.5178729399268653,0.0,3.982456140350877,3.690794824692998,2.7952231523511912,3.5706254738422185,3.0662882099341346,3.903773106762313,3.9807692307691185,3.7105263153244006,4.111110732329743,3.5292805753458207,2.9551666518094093
1,0,2566,94022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.353448275862069,3.1911764705882355,3.272727264488186,3.2678571428571344,3.4393939393939394,3.330844713972078,0.0,3.5,3.3995804066661055,2.50410333533524,2.4334039132513916,3.3999989599321103,2.97531075885294,3.5384609444148736,3.1780821917808217,3.531914893615022,3.722146290737303,3.6501058698770867
1,0,2567,06451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2167832167832167,3.294117647058654,3.7848630022727514,3.562258716376251,3.3846153846153846,3.4878048779765187,2.7952231523511912,3.737864077669903,3.5806580675199835,4.377043248987183,3.1923071563742886,3.5406314224123303,3.499928601738061,3.4423076923075953,3.369047619047619,3.402439024390244,3.7234042553170412,3.719138448566175
1,0,2568,31311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.097059525956316,2.9180288326581225,2.4458202583072923,2.500525628454116,3.312275648560374,2.4458202583072923,0.0,3.6908286169463347,3.65858785752394,1.804753455623894,1.804753455623894,0.902376727811947,0.0,1.804753455623894,3.099282040471812,3.223253322090685,0.0,0.0
1,0,2569,45248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.97531075885294,2.8506387948964083,0.0,1.804753455623894,3.2221564904890085,2.0964173642633934,0.0,3.722146290737303,0.0,1.804753455623894,3.0801415455835737,3.89070511021083,1.804753455623894,2.4458202583072923,3.099282040471812,3.595167166947302,2.50410333533524,2.2559418195298675
0,1,2570,95005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6314168434998257,2.7278461401317626,0.0,2.0964173642633934,3.6399988865155537,3.4207665538756897,0.0,3.8799999999996366,1.804753455623894,0.0,0.902376727811947,0.0,3.2307239675492623,3.69696968766258,2.4458202583072923,4.3527793762598455,3.719138448566175,2.0964173642633934
1,0,2571,20151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.199974194308116,4.24999763109093,3.6665918684874925,3.793103343014084,4.26666660168542,0.0,0.0,4.1761293700248,3.812987685674817,0.0,3.800851726528544,3.4288873323087787,1.3535650917179205,4.080732610315164,4.399972965465645,4.214930536061732,4.586937419898282,1.804753455623894
1,0,2572,75005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.032258030812943,3.998361060084081,4.091052293422792,4.152144177779623,4.161290287798957,3.9991005307032848,4.377043248987183,4.253521126760563,3.4207665538756897,3.9908943128549716,3.7848630022727514,4.3621624455093135,4.53498002015032,4.26614011816923,4.074073698705152,4.228571425365089,4.571413156501786,3.494028940438989
1,0,2573,94536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.116666666666665,4.190462060126638,1.804753455623894,0.0,3.777777429708413,3.6908286169463347,0.0,3.970588229808224,2.2559418195298675,1.804753455623894,3.63712818684235,3.14462604639509,2.7952231523511912,3.830471421067889,4.117494004570124,4.159998727446347,4.307691584505064,3.0605707431875158
1,0,2574,06511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.338994856660538,4.710908701517155,3.6170381510397913,2.7952231523511912,4.649971429412557,0.0,0.0,4.701268674838086,2.2559418195298675,3.14462604639509,2.7952231523511912,2.2559418195298675,0.0,4.834879983136028,4.377043248987183,3.3388044471136538,4.784307198300537,3.6170381510397913
1,0,2575,76248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.769911504424779,3.54285714017075,2.50410333533524,0.902376727811947,3.5925922615854513,4.117494004570124,0.0,3.9999999999977356,2.660596208569981,1.7470144702194945,3.9443639797365453,2.4458202583072923,3.6108091402021167,3.3747714155143433,3.4146341462707177,3.9807692307691185,3.722202264587321,1.3535650917179205
1,0,2576,97030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.142857142857143,3.0,3.9995063607836534,3.2631213621020922,3.4067796610169476,3.565213770357364,1.804753455623894,3.290322553143362,3.3332653349886296,2.4458202583072923,2.632653061224041,3.4207665538756897,2.094794620429001,3.1872841146524356,2.9909090909090907,2.85,3.7134504927959076,3.0406813812228357
1,0,2577,77099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.3182780635246245,0.0,0.0,2.2559418195298675,3.3329219673197112,1.3535650917179205,0.0,3.3913009035106634,2.2559418195298675,0.0,0.6988057880877978,0.0,0.0,3.47119588532843,2.782337039261378,2.833275534740335,4.0917692101976435,2.7952231523511912
1,0,2578,94107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.502877363106387,3.14462604639509,0.0,0.0,2.4458202583072923,3.9908943128549716,0.0,4.163555892465097,0.0,4.0917692101976435,2.0964173642633934,0.0,3.8999760375718218,3.6170381510397913,3.494028940438989,4.238080947173532,3.494028940438989,0.0
1,0,2579,91411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.3472246037095577,3.8431097301850476,4.0917692101976435,4.319089721875291,4.199481678822837,3.800851726528544,0.0,4.187499980791176,2.4458202583072923,4.370979485507825,2.2559418195298675,3.864448698519997,4.214930536061732,3.871324407445395,4.377043248987183,4.46296613827941,4.229035736627393,3.6170381510397913
0,1,2580,12538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.080732610315164,3.6170381510397913,1.804753455623894,3.1824871634870564,3.701492537313433,3.4098076751647035,1.804753455623894,3.6086919870690393,2.7952231523511912,0.0,1.7470144702194945,2.660596208569981,0.0,3.937233318100067,2.4458202583072923,1.804753455623894,3.14462604639509,1.3535650917179205
1,0,2581,60611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.936170212763729,3.7472003032185874,4.539155961912635,4.53498002015032,4.122641509433962,3.761904761861987,4.319089721875291,4.053658536585366,3.8952718549659298,4.399456996862019,3.2916648319233675,3.6501058698770867,4.0714285713822775,4.164835164835165,3.2475735961227756,3.933333333333333,4.260865237744167,3.96708101180392
0,1,2582,97201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2559418195298675,0.0,3.494028940438989,2.2559418195298675,3.9999184019863554,1.7470144702194945,2.2559418195298675,4.2150235750416645,0.0,0.0,0.0,0.0,0.0,2.2559418195298675,1.3535650917179205,0.0,2.0964173642633934,1.804753455623894
1,0,2583,19610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.423076923076923,4.298507462686567,4.272719365613065,4.212765957444423,4.099009900990099,4.428556495361106,0.0,4.470588235294118,3.999995937474116,1.3535650917179205,4.354166666665314,4.079998751918533,4.448485633287286,4.428571425213438,4.339285714285704,4.608108108108108,4.588064747949566,4.210479176905926
0,1,2584,94563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.902376727811947,0.0,0.0,0.0,2.4458202583072923,0.0,1.3535650917179205,3.705744604113112,0.0,0.0,0.0,1.804753455623894,0.0,2.7952231523511912,0.0,0.0,2.782337039261378,0.0
1,0,2585,64081-8102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.9499757303612046,3.913742538917191,1.3535650917179205,3.6108091402021167,3.299999949741067,3.7285923972853787,0.0,3.7758620689655142,2.782337039261378,2.7952231523511912,3.4098076751647035,3.8952718549659298,3.63712818684235,3.5806580675199835,3.8431097301850476,4.105217197483278,3.92768802122644,3.4207665538756897
1,0,2586,46802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.1824871634870564,2.4458202583072923,0.0,0.0,4.249712152869914,4.338994856660538,4.319089721875291,3.999995937474116,1.3535650917179205,3.6170381510397913,2.9551666518094093,4.173505558892067,4.319089721875291,1.804753455623894,3.0605707431875158,4.756198557718628,1.804753455623894,1.804753455623894
1,0,2587,55124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.9473242283493053,3.3388044471136538,0.0,0.0,3.7993027751210144,1.804753455623894,0.0,4.1761293700248,1.804753455623894,0.0,0.902376727811947,0.0,0.0,3.6108091402021167,4.0917692101976435,3.613903265845227,4.377043248987183,2.2559418195298675
0,1,2588,78737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3535650917179205,0.902376727811947,0.0,1.804753455623894,3.833333331738131,3.6170381510397913,0.0,4.163555892465097,1.804753455623894,0.0,1.3535650917179205,1.804753455623894,3.6170381510397913,3.3063370304541437,0.902376727811947,3.3388044471136538,2.2559418195298675,0.0
1,0,2589,19004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.599999945172073,3.8445779423885393,0.0,3.0605707431875158,3.5074626865671643,3.727265829577354,1.3535650917179205,3.737864077669903,3.63712818684235,4.080732610315164,3.3913009035106634,3.2307239675492623,3.65858785752394,3.3461532843923263,3.1763525178112384,3.2888888888827075,3.722202264587321,2.225869631409102
1,0,2590,94044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1333333333333333,3.0588235251855944,2.0964173642633934,2.8513394772340677,3.4473684210526314,3.5328972853588936,0.0,3.835616438356164,2.8506387948964083,2.7952231523511912,3.0934065934065935,3.65858785752394,3.092315868252334,3.124788347698466,2.918181818181818,3.076923076923077,3.913742538917191,2.225869631409102
1,0,2591,50310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9995063607836534,4.052817823136281,1.804753455623894,2.50410333533524,3.595167166947302,3.9908943128549716,0.0,3.8822086328804026,2.4458202583072923,3.6170381510397913,2.0964173642633934,0.0,3.14462604639509,3.63712818684235,3.913742538917191,3.890332866511001,4.080732610315164,2.0964173642633934
1,0,2592,80004-4448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.6120689655172415,3.6382978723383657,4.925022115897612,4.217387021032492,3.3333333333333335,3.6060605969823527,1.804753455623894,3.6785714285714284,2.99776024257487,3.800851726528544,3.238084319188766,3.8747375511460977,3.821428378196838,3.377551020408163,3.228571426123345,3.7244094488188977,3.9545454545454546,3.2051282049077328
1,0,2593,95816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.468749979501031,4.293958033337415,4.0917692101976435,4.052817823136281,4.655172284608193,4.496640363862305,3.3388044471136538,4.636363636363615,3.566479684359927,4.9774170952869365,4.496640363862305,4.579911481711607,4.579911481711607,4.599971736623174,4.181810442940447,4.761888704689361,4.689655042271958,4.613493530866247
1,0,2594,31047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3799999999996837,3.519998923223832,3.595167166947302,3.086704316974852,2.7307687723201743,2.6546224508196996,0.0,2.952370996907404,3.4098076751647035,1.804753455623894,2.0904684495906993,0.4511883639059735,1.391168519630689,3.242254258509025,3.304344470087313,3.1785712678459674,3.4098076751647035,2.4458202583072923
1,0,2595,15213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6428571428571335,3.809510963751489,3.6314168434998257,3.1175311748888084,3.1311475409836063,3.5706254738422185,2.2559418195298675,3.3170731706629826,3.0406813812228357,1.6694022235568269,2.7278461401317626,2.7278461401317626,2.727368195615195,3.384614816396836,3.545454545442403,3.121951219447513,4.163555892465097,2.4458202583072923
